timestamp,city,hazard,resident_population,extra_percent_for_defacto,defacto_population,shelter_percent,water_liters,water_gallons,meals,people_sheltered,shelter_space_ft2,water_cost,meal_cost,shelter_cost,total_cost,shelter_capacity_people,shelter_shortfall,water_capacity_gallons,water_shortfall_gallons,meal_capacity_per_day,meal_shortfall,road_capacity_vehicles_per_hour,expected_vehicles,clearance_time_hours
2025-12-03 11:21:03,Honolulu,hurricane,344098,5,361302,25.0,5419530,1431688.08,1083906,90325,3613000,715844.04,4335624.0,903250.0,5954718.04,1000,89325,500.0,1431188.0791600002,400,1083506,100,1000,10.0
2025-12-03 11:26:29,Honolulu,wildfire,344098,10,378507,15.0,5677605,1499864.27,1135521,56776,2271040,1200,55576,42000.0,1457864.2680600001,4000,1131521,50.0,75701,4,6000,12.62
2025-12-03 11:41:07,Kahului,wildfire,27457,10,30202,10.0,453030,119677.84,90606,3020,120800,600,2420,48000.0,71677.84116000001,4000,86606,30.0,3624,2,3000,1.21
2025-12-03 12:42:37,Honolulu,hurricane,344098,5,361302,25.0,5419530,1431688.08,1083906,90325,3613000,1200,89125,50000.0,1381688.0791600002,4000,1079906,30.0,43356,5,7500,5.78
2025-12-03 14:59:51,Honolulu,hurricane,344098,5,361302,25.0,5419530,1431688.08,1083906,90325,3613000,1200,89125,80000.0,1351688.0791600002,4000,1079906,40.0,57808,5,7500,7.71
